売上年月日,社員番号,社員名,役職,部門番号,部門名,担当エリア,顧客番号,顧客名,売上金額
2013-08-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29824,Superb Sales and Repair,373.08
2013-08-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29671,Machines & Cycles Store,9699.63
2013-08-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29761,General Bike Corporation,3344.214
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29539,Gasless Cycle Shop,4937.514
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29627,Bikes and Motorbikes,34355.6
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30093,Fasteners & Bolts Outlet,27089.358
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29789,Primary Bike Distributors,18136.95
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29503,Family's Favorite Bike Shop,595.338
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29601,Custom Accessories Company,23983.704
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29515,Serious Cycles,323.994
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30058,Plastic Parts Company,32.394
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29911,Consolidated Messenger,35695.74
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29666,South Bike Company,17844.474
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29705,Rewarding Activities Company,27643.136
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29830,General Department Stores,6126.342
2013-09-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29544,Finer Cycle Shop,6609.3206
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30087,Quick Parts and Service,24805.836
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29557,Odometers and Accessories Company,71891.3168
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29881,Home Town Bike Store,890.82
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29577,Metal Processing Company,8181.12
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29964,Grand Industries,50668.986
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29822,Family Cycle Store,33327.266
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30037,Famous Bike Shop,7449.3398
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29971,Reliable Retail Center,3067.068
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29959,Cycle Merchants,404.664
2013-10-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30053,Top Bike Market,1830.522
2013-11-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29761,General Bike Corporation,2842.5929
2013-11-30,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29671,Machines & Cycles Store,14427.738
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30058,Plastic Parts Company,218.454
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29539,Gasless Cycle Shop,7879.098
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29666,South Bike Company,7635.72
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29911,Consolidated Messenger,37100.58
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30093,Fasteners & Bolts Outlet,18455.454
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29627,Bikes and Motorbikes,4241.586
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29601,Custom Accessories Company,6415.722
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29544,Finer Cycle Shop,4676.904
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29503,Family's Favorite Bike Shop,339.606
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29789,Primary Bike Distributors,9477.924
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29705,Rewarding Activities Company,15360.972
2013-12-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29830,General Department Stores,5394.378
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30037,Famous Bike Shop,4634.91
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29557,Odometers and Accessories Company,32755.8056
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29959,Cycle Merchants,358.272
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29971,Reliable Retail Center,1466.01
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30087,Quick Parts and Service,24598.302
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29881,Home Town Bike Store,445.41
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29822,Family Cycle Store,26719.5966
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29964,Grand Industries,17152.5
2014-01-29,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29577,Metal Processing Company,2922.828
2014-03-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29824,Superb Sales and Repair,429.06
2014-03-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29761,General Bike Corporation,4393.662
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30058,Plastic Parts Company,26.724
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29539,Gasless Cycle Shop,6187.308
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30093,Fasteners & Bolts Outlet,28795.9976
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29627,Bikes and Motorbikes,18220.9299
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29789,Primary Bike Distributors,18952.116
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29601,Custom Accessories Company,18057.942
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29911,Consolidated Messenger,25573.8716
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29666,South Bike Company,20373.756
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29766,General Riding Supplies,1376.994
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29503,Family's Favorite Bike Shop,1054.938
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29705,Rewarding Activities Company,25434.382
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29544,Finer Cycle Shop,4881.234
2014-03-31,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29830,General Department Stores,5723.3976
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29971,Reliable Retail Center,1365.582
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30087,Quick Parts and Service,27995.85
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29557,Odometers and Accessories Company,32109.4774
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29881,Home Town Bike Store,518.304
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29577,Metal Processing Company,7071.6
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29964,Grand Industries,39348.252
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29822,Family Cycle Store,29761.1208
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30037,Famous Bike Shop,3539.874
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29959,Cycle Merchants,1418.13
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,30053,Top Bike Market,1932.432
2014-05-01,278,Garrett R Vargas,Sales Representative,010,Sales,Canada,29831,Operational Manufacturing,352.386
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29825,Better Bike Shop,20565.6206
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29672,Pedals Warehouse,1294.2529
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29661,Bike Rims Company,13787.5434
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29912,Daring Rides,5596.4705
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30084,Simple Bike Parts,2736.5678
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29549,Juvenile Sports Equipment,20645.634
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29958,Sports Sales and Rental,39373.781
2011-05-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29849,Retail Toy Store,419.4589
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29888,New and Used Bicycles,8580.0739
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29749,Qualified Sales and Repair Services,23401.1062
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29945,Unified Sports Company,31000.7804
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29624,Tread Industries,121761.9396
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29493,New Bikes Company,419.4589
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29880,Consolidated Sales,34628.298
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29507,eCommerce Bikes,52803.4477
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29968,Metro Bike Mart,20.1865
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29846,General Associates,9880.2666
2011-07-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29963,Every Bike Shop,19411.9336
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29504,Global Plaza,16369.1545
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29721,Bike Goods ,9794.6422
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29681,Touring Services,3513.9448
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30068,Retirement Activities Association,419.4589
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29685,Elemental Sporting Goods,20351.34
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29518,Distinctive Cycles Sales & Service,4064.988
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30088,Reliable Brake Systems,18542.1726
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29642,Ultimate Bike Shop,35410.9983
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29484,Next-Door Bike Store,4049.988
2011-08-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29715,Excellent Riding Supplies,25686.5186
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29849,Retail Toy Store,2146.962
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29958,Sports Sales and Rental,37499.5521
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29825,Better Bike Shop,18880.6522
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29661,Bike Rims Company,18648.607
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29912,Daring Rides,27612.424
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30084,Simple Bike Parts,183.9382
2011-08-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29549,Juvenile Sports Equipment,34250.3603
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29888,New and Used Bicycles,32857.407
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30011,Sunny Place Bikes,6476.0896
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29749,Qualified Sales and Repair Services,35651.0339
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29945,Unified Sports Company,39244.3122
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29624,Tread Industries,126198.3362
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29880,Consolidated Sales,49036.5151
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29507,eCommerce Bikes,97915.4075
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29968,Metro Bike Mart,6074.982
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29846,General Associates,30095.1611
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29963,Every Bike Shop,19237.2798
2011-10-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29756,Tough and Reliable Parts,2162.0111
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29504,Global Plaza,82101.9756
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29721,Bike Goods ,3356.1637
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29681,Touring Services,2133.1707
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30068,Retirement Activities Association,183.9382
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30013,Cycles and Scooters,2203.0738
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29685,Elemental Sporting Goods,32572.704
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29518,Distinctive Cycles Sales & Service,2342.1149
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30088,Reliable Brake Systems,33438.7697
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29642,Ultimate Bike Shop,40706.7309
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29715,Excellent Riding Supplies,48156.2081
2011-10-31,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29808,Stylish Department Stores,4811.5349
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29825,Better Bike Shop,73261.1513
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29661,Bike Rims Company,15842.6258
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29912,Daring Rides,24025.0455
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30084,Simple Bike Parts,419.4589
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29549,Juvenile Sports Equipment,8164.0029
2011-12-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29958,Sports Sales and Rental,18869.4615
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29888,New and Used Bicycles,28770.606
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30011,Sunny Place Bikes,7166.6775
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29749,Qualified Sales and Repair Services,29754.1861
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29945,Unified Sports Company,39750.1207
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29624,Tread Industries,89704.272
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29493,New Bikes Company,2345.7293
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29880,Consolidated Sales,12176.364
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29507,eCommerce Bikes,61800.9921
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29968,Metro Bike Mart,69.0808
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29846,General Associates,20148.682
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29963,Every Bike Shop,17669.0304
2012-01-01,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29756,Tough and Reliable Parts,2552.6296
2012-01-29,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29504,Global Plaza,42756.174
2012-01-29,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29721,Bike Goods ,735.7528
2012-01-29,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29681,Touring Services,3391.5474
2012-01-29,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,30013,Cycles and Scooters,7274.3061
2012-01-29,279,Tsvi Michael Reiter,Sales Representative,010,Sales,Southeast,29685,Elemental Sporting Goods,6104.982
